year,week,month,dengue_cases,outbreak_level,temp_max_c,temp_min_c,temp_mean_c,feelslikemax,feelslikemin,feelslike,dew,humidity_pct,rainfall_mm,precipprob,precipcover,wind_speed_kmh,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,stations,outbreak_level_encoded
2024,19,5,91,Low,31.8677,26.39,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.8387,69.88499999999999,44.65753424657535,4.360931506849314,4.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,20,5,102,Low,31.8677,26.38,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.8387,69.88499999999999,44.65753424657535,4.360931506849314,4.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,21,5,94,Low,31.8677,26.37,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.8387,69.88499999999999,44.65753424657535,4.360931506849314,4.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,22,5,116,Low,31.8677,26.36,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.8387,69.88499999999999,44.65753424657535,4.360931506849314,4.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,23,6,126,Low,31.19,26.35,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.35,69.88499999999999,44.65753424657535,4.360931506849314,4.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,24,6,113,Low,31.19,26.35,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.35,69.88499999999999,44.65753424657535,4.360931506849314,4.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,25,6,167,Low,31.19,26.35,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.35,69.88499999999999,44.65753424657535,4.360931506849314,4.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,26,6,178,Low,31.19,26.35,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.35,69.88499999999999,44.65753424657535,4.360931506849314,4.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,27,7,206,Low,31.1355,26.2871,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.1613,69.88499999999999,44.65753424657535,4.360931506849314,3.85,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,28,7,223,Low,31.1355,26.2871,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.1613,69.88499999999999,44.65753424657535,4.360931506849314,3.85,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,29,7,223,Low,31.1355,26.2871,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.1613,69.88499999999999,44.65753424657535,4.360931506849314,3.85,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,30,7,221,Low,31.1355,26.2871,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.1613,69.88499999999999,44.65753424657535,4.360931506849314,3.85,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,31,7,231,Low,31.1355,26.2871,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,84.1613,69.88499999999999,44.65753424657535,4.360931506849314,3.85,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,32,8,190,Low,31.0129,26.4548,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.24195,69.88499999999999,44.65753424657535,4.360931506849314,5.050000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,33,8,218,Low,31.0129,26.4548,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.24195,69.88499999999999,44.65753424657535,4.360931506849314,5.050000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,34,8,193,Low,31.0129,26.4548,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.24195,69.88499999999999,44.65753424657535,4.360931506849314,5.050000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,35,8,149,Low,31.0129,26.4548,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.24195,69.88499999999999,44.65753424657535,4.360931506849314,5.050000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,36,9,146,Low,31.39,26.7267,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.08335,69.88499999999999,44.65753424657535,4.360931506849314,4.6,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,37,9,169,Low,31.39,26.7267,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.08335,69.88499999999999,44.65753424657535,4.360931506849314,4.6,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,38,9,151,Low,31.39,26.7267,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.08335,69.88499999999999,44.65753424657535,4.360931506849314,4.6,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,39,9,110,Low,31.39,26.7267,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.08335,69.88499999999999,44.65753424657535,4.360931506849314,4.6,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,40,9,111,Low,31.39,26.7267,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.08335,69.88499999999999,44.65753424657535,4.360931506849314,4.6,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,41,10,148,Low,30.5516,25.2516,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,85.40325,69.88499999999999,44.65753424657535,4.360931506849314,3.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,42,10,137,Low,30.5516,25.2516,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,85.40325,69.88499999999999,44.65753424657535,4.360931506849314,3.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,43,10,123,Low,30.5516,25.2516,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,85.40325,69.88499999999999,44.65753424657535,4.360931506849314,3.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,44,10,93,Low,30.5516,25.2516,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,85.40325,69.88499999999999,44.65753424657535,4.360931506849314,3.1,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,45,11,105,Low,30.9233,24.5567,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.4,69.88499999999999,44.65753424657535,4.360931506849314,3.0,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,46,11,118,Low,30.9233,24.5567,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.4,69.88499999999999,44.65753424657535,4.360931506849314,3.0,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,47,11,120,Low,30.9233,24.5567,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.4,69.88499999999999,44.65753424657535,4.360931506849314,3.0,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,48,11,168,Low,30.9233,24.5567,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,83.4,69.88499999999999,44.65753424657535,4.360931506849314,3.0,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,49,12,139,Low,31.5774,24.8,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.7419,69.88499999999999,44.65753424657535,4.360931506849314,3.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,50,12,141,Low,31.5774,24.8,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.7419,69.88499999999999,44.65753424657535,4.360931506849314,3.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,51,12,96,Low,31.5774,24.8,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.7419,69.88499999999999,44.65753424657535,4.360931506849314,3.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,52,12,170,Low,31.5774,24.8,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.7419,69.88499999999999,44.65753424657535,4.360931506849314,3.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2024,53,12,48,Low,31.5774,24.8,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.7419,69.88499999999999,44.65753424657535,4.360931506849314,3.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,1,1,95,Low,30.771,24.3226,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.01615,69.88499999999999,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,2,1,162,Low,30.771,24.3226,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.01615,69.88499999999999,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,3,1,176,Low,30.771,24.3226,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.01615,69.88499999999999,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,4,1,126,Low,30.771,24.3226,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.01615,69.88499999999999,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,5,1,150,Low,30.771,24.3226,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.01615,69.88499999999999,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,6,2,133,Low,32.8571,24.6,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,73.83924999999999,18.6,44.65753424657535,4.360931506849314,5.800000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,7,2,139,Low,32.8571,24.6,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,73.83924999999999,18.6,44.65753424657535,4.360931506849314,5.800000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,8,2,150,Low,32.8571,24.6,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,73.83924999999999,18.6,44.65753424657535,4.360931506849314,5.800000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,9,2,141,Low,32.8571,24.6,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,73.83924999999999,18.6,44.65753424657535,4.360931506849314,5.800000000000001,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,10,3,197,Low,32.0742,25.071,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.3871,69.88499999999999,44.65753424657535,4.360931506849314,4.25,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,11,3,180,Low,32.0742,25.071,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.3871,69.88499999999999,44.65753424657535,4.360931506849314,4.25,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,12,3,185,Low,32.0742,25.071,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.3871,69.88499999999999,44.65753424657535,4.360931506849314,4.25,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,13,3,167,Low,32.0742,25.071,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.3871,69.88499999999999,44.65753424657535,4.360931506849314,4.25,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,14,4,196,Low,32.3,25.83,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.35,69.88499999999999,44.65753424657535,4.360931506849314,4.3,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,15,4,194,Low,32.3,25.83,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.35,69.88499999999999,44.65753424657535,4.360931506849314,4.3,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,16,4,188,Low,32.3,25.83,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.35,69.88499999999999,44.65753424657535,4.360931506849314,4.3,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,17,4,240,Low,32.3,25.83,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.35,69.88499999999999,44.65753424657535,4.360931506849314,4.3,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,18,4,208,Low,32.3,25.83,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,81.35,69.88499999999999,44.65753424657535,4.360931506849314,4.3,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,19,5,238,Low,31.9,26.3129,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,82.22579999999999,69.88499999999999,44.65753424657535,4.360931506849314,5.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,20,5,214,Low,31.9,26.3129,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,82.22579999999999,69.88499999999999,44.65753424657535,4.360931506849314,5.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,21,5,261,Low,31.9,26.3129,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,82.22579999999999,69.88499999999999,44.65753424657535,4.360931506849314,5.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,22,5,249,Low,31.9,26.3129,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,82.22579999999999,69.88499999999999,44.65753424657535,4.360931506849314,5.8,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,23,6,238,Low,31.47,26.81,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.6,69.88499999999999,44.65753424657535,4.360931506849314,5.9,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,24,6,242,Low,31.47,26.81,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.6,69.88499999999999,44.65753424657535,4.360931506849314,5.9,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,25,6,235,Low,31.47,26.81,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.6,69.88499999999999,44.65753424657535,4.360931506849314,5.9,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,26,6,254,Low,31.47,26.81,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,80.6,69.88499999999999,44.65753424657535,4.360931506849314,5.9,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,27,7,166,Low,31.0645,26.7355,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.12899999999999,59.7,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
2025,28,7,192,Low,31.0645,26.7355,28.70986301369863,39.75780821917809,25.31780821917808,32.30630136986301,22.97123287671233,79.12899999999999,59.7,44.65753424657535,4.360931506849314,5.949999999999999,175.5953424657534,1007.911780821918,50.74794520547945,3.78986301369863,208.0978082191781,17.97369863013699,7.232876712328767,2.558904109589041,1.197260273972603,1
